old_package,old_class,new_class,status,notes
common.network,LOTRPacketRenamePouch,,missing,
common.network,LOTRPacketRestockPouches,,missing,
common.network,LOTRPacketSealCracker,,referenced,named in: LOTRDaleCrackerMenu
common.network,LOTRPacketSelectShield,,missing,
common.network,LOTRPacketSelectTitle,,missing,
common.network,LOTRPacketSell,,missing,
common.network,LOTRPacketSetOption,,missing,
common.network,LOTRPacketSetPlayerRotation,,missing,
common.network,LOTRPacketShareCWP,,missing,
common.network,LOTRPacketShareCWPClient,,missing,
common.network,LOTRPacketShield,,missing,
common.network,LOTRPacketSpawnMob,,missing,
common.network,LOTRPacketStopItemUse,,missing,
common.network,LOTRPacketTitle,,missing,
common.network,LOTRPacketTraderInfo,,missing,
common.network,LOTRPacketTraderInteract,,missing,
common.network,LOTRPacketUnitTraderInteract,,missing,
common.network,LOTRPacketUpdatePlayerLocations,,missing,
common.network,LOTRPacketUpdateViewingFaction,,missing,
common.network,LOTRPacketUtumnoKill,,missing,
common.network,LOTRPacketUtumnoReturn,,missing,
common.network,LOTRPacketWaypointRegion,,missing,
common.network,LOTRPacketWaypointUseCount,,missing,
common.network,LOTRPacketWeaponFX,,referenced,named in: LOTRGandalfStaffWhiteItem LOTRSauronMaceItem
common.playerdetails,ExclusiveGroup,,missing,
common.playerdetails,LOTRPlayerDetailsCache,,missing,
common.playerdetails,PlayerDetails,,missing,
common.playerdetails,PlayerDetailsApiClient,,missing,
common.quest,IPickpocketable,,missing,
common.quest,LOTRMiniQuest,,base,extended by: LOTRMiniQuestBounty LOTRMiniQuestCollectBase LOTRMiniQuestKill LOTRMiniQuestWelcome
common.quest,LOTRMiniQuestBounty,,missing,
common.quest,LOTRMiniQuestCollect,,missing,
common.quest,LOTRMiniQuestCollectBase,,base,extended by: LOTRMiniQuestCollect LOTRMiniQuestPickpocket
common.quest,LOTRMiniQuestEvent,,base,extended by: LOTRMiniQuestEvent
common.quest,LOTRMiniQuestFactory,,missing,
common.quest,LOTRMiniQuestKill,,base,extended by: LOTRMiniQuestKillEntity LOTRMiniQuestKillFaction
common.quest,LOTRMiniQuestKillEntity,,missing,
common.quest,LOTRMiniQuestKillFaction,,missing,
common.quest,LOTRMiniQuestPickpocket,,missing,
common.quest,LOTRMiniQuestRetrieve,,missing,
common.quest,LOTRMiniQuestWelcome,,missing,
common.quest,MiniQuestSelector,,missing,
common.recipe,LOTRBrewingRecipes,LOTRBrewingRecipes,ported,
common.recipe,LOTREntJarRecipes,,referenced,named in: LOTREntJarBlock LOTREntJarBlockEntity
common.recipe,LOTRMillstoneRecipes,LOTRMillstoneRecipes,ported,
common.recipe,LOTRRecipeFeatherDye,,missing,
common.recipe,LOTRRecipeHaradRobesDye,,missing,
common.recipe,LOTRRecipeHaradTurbanOrnament,,missing,
common.recipe,LOTRRecipeHobbitPipe,,referenced,named in: LOTRSmokingPipeDyeRecipe LOTRSmokingPipeItem
common.recipe,LOTRRecipeLeatherHatDye,,missing,
common.recipe,LOTRRecipeLeatherHatFeather,,missing,
common.recipe,LOTRRecipePartyHatDye,,missing,
common.recipe,LOTRRecipePoisonWeapon,,referenced,named in: LOTRFactionTransmuteRecipe
common.recipe,LOTRRecipes,,referenced,named in: LOTRCraftingTable LOTRFactionShapelessRecipe LOTRItemTagProvider LOTRRecipeProvider ...
common.recipe,LOTRRecipesArmorDyes,,missing,
common.recipe,LOTRRecipesBanners,,missing,
common.recipe,LOTRRecipesPoisonDrinks,,referenced,named in: LOTRDrinkItem LOTRPoisonDrinkRecipe
common.recipe,LOTRRecipesPouch,,missing,
common.recipe,LOTRRecipesTreasurePile,,missing,
common.recipe,LOTRVesselRecipes,,missing,
common.tileentity,LOTRDwarvenGlowLogic,LOTRDwarvenGlowLogic,ported,
common.tileentity,LOTRTileEntityAlloyForge,,missing,
common.tileentity,LOTRTileEntityAlloyForgeBase,,referenced,named in: LOTRForgeBlockEntity
common.tileentity,LOTRTileEntityAnimalJar,LOTRAnimalJarBlockEntity,ported,
common.tileentity,LOTRTileEntityArmorStand,,excluded,
common.tileentity,LOTRTileEntityBarrel,LOTRBarrelBlockEntity,ported,
common.tileentity,LOTRTileEntityBeacon,LOTRBeaconBlockEntity,ported,
common.tileentity,LOTRTileEntityBookshelf,,missing,
common.tileentity,LOTRTileEntityChest,LOTRChestBlockEntity,ported,
common.tileentity,LOTRTileEntityCommandTable,,referenced,named in: LOTRTableOfCommandBlockEntity
common.tileentity,LOTRTileEntityCorruptMallorn,,missing,
common.tileentity,LOTRTileEntityDartTrap,LOTRDartTrapBlockEntity,ported,
common.tileentity,LOTRTileEntityDwarvenDoor,LOTRDwarvenDoorBlockEntity,ported,
common.tileentity,LOTRTileEntityDwarvenForge,,referenced,named in: LOTRForgeBlockEntity
common.tileentity,LOTRTileEntityElvenForge,,missing,
common.tileentity,LOTRTileEntityElvenPortal,,missing,
common.tileentity,LOTRTileEntityEntJar,LOTREntJarBlockEntity,ported,
common.tileentity,LOTRTileEntityFlowerPot,,missing,
common.tileentity,LOTRTileEntityForgeBase,LOTRForgeBlockEntity,ported,
common.tileentity,LOTRTileEntityGulduril,,missing,
common.tileentity,LOTRTileEntityHobbitOven,LOTRHobbitOvenBlockEntity,ported,
common.tileentity,LOTRTileEntityKebabStand,LOTRKebabStandBlockEntity,ported,
common.tileentity,LOTRTileEntityMillstone,LOTRMillstoneBlockEntity,ported,
common.tileentity,LOTRTileEntityMobSpawner,,missing,
common.tileentity,LOTRTileEntityMorgulPortal,,missing,
common.tileentity,LOTRTileEntityMug,LOTRMugBlockEntity,ported,
common.tileentity,LOTRTileEntityOrcForge,,missing,
common.tileentity,LOTRTileEntityPlate,LOTRPlateBlockEntity,ported,
common.tileentity,LOTRTileEntityPortalBase,,base,extended by: LOTRTileEntityElvenPortal LOTRTileEntityMorgulPortal
common.tileentity,LOTRTileEntitySign,,base,extended by: LOTRTileEntitySignCarved
common.tileentity,LOTRTileEntitySignCarved,LOTRCarvedSignBlockEntity,ported,
common.tileentity,LOTRTileEntitySignCarvedIthildin,,referenced,named in: LOTRCarvedSignBlock
common.tileentity,LOTRTileEntitySpawnerChest,,missing,
common.tileentity,LOTRTileEntityTrollTotem,LOTRTrollTotemBlockEntity,ported,
common.tileentity,LOTRTileEntityUnsmeltery,LOTRUnsmelteryBlockEntity,ported,
common.tileentity,LOTRTileEntityUtumnoPortal,,missing,
common.tileentity,LOTRTileEntityUtumnoReturnPortal,LOTRUtumnoReturnPortalBaseBlock,ported,
common.tileentity,LOTRTileEntityWeaponRack,LOTRWeaponRackBlockEntity,ported,
common.util,CentredSquareArray,,missing,
common.util,LOTRColorUtil,,missing,
common.util,LOTRCommonIcons,,missing,
common.util,LOTRFunctions,,missing,
common.util,LOTRLog,,missing,
common.util,LOTRMazeGenerator,,missing,
common.util,LOTRVersionChecker,,missing,
common.world,LOTRChunkProvider,,missing,
common.world,LOTRChunkProviderUtumno,,missing,
common.world,LOTRTeleporter,,missing,
common.world,LOTRTeleporterElvenPortal,,missing,
common.world,LOTRTeleporterMorgulPortal,,missing,
common.world,LOTRTeleporterUtumno,,missing,
common.world,LOTRUtumnoLevel,,missing,
common.world,LOTRWorldChunkManager,,missing,
common.world,LOTRWorldInfo,,missing,
common.world,LOTRWorldProvider,,base,extended by: LOTRWorldProviderMiddleEarth LOTRWorldProviderUtumno
common.world,LOTRWorldProviderMiddleEarth,,missing,
common.world,LOTRWorldProviderUtumno,,missing,
common.world,LOTRWorldTypeMiddleEarth,,missing,
common.world.biome,LOTRBiome,,base,extended by: LOTRBiomeGenAdornland LOTRBiomeGenAnduin LOTRBiomeGenAngmar LOTRBiomeGenBarrowDowns LOTRBiomeGenBlueMountains LOTRBiomeGenBreeland ...
common.world.biome,LOTRBiomeDecorator,,missing,
common.world.biome,LOTRBiomeGenAdornland,,missing,
common.world.biome,LOTRBiomeGenAndrast,,missing,
common.world.biome,LOTRBiomeGenAnduin,,missing,
common.world.biome,LOTRBiomeGenAnduinMouth,,missing,
common.world.biome,LOTRBiomeGenAnduinVale,,missing,
common.world.biome,LOTRBiomeGenAngle,,missing,
common.world.biome,LOTRBiomeGenAngmar,,missing,
common.world.biome,LOTRBiomeGenAngmarMountains,,missing,
common.world.biome,LOTRBiomeGenBarrowDowns,,missing,
common.world.biome,LOTRBiomeGenBeach,,missing,
common.world.biome,LOTRBiomeGenBlackrootVale,,missing,
common.world.biome,LOTRBiomeGenBlueMountains,,missing,
common.world.biome,LOTRBiomeGenBlueMountainsFoothills,,missing,
common.world.biome,LOTRBiomeGenBreeland,,missing,
common.world.biome,LOTRBiomeGenBrownLands,,missing,
common.world.biome,LOTRBiomeGenCelebrant,,missing,
common.world.biome,LOTRBiomeGenChetwood,,missing,
common.world.biome,LOTRBiomeGenColdfells,,missing,
common.world.biome,LOTRBiomeGenDagorlad,,missing,
common.world.biome,LOTRBiomeGenDale,,missing,
common.world.biome,LOTRBiomeGenDeadMarshes,,missing,
common.world.biome,LOTRBiomeGenDolGuldur,,missing,
common.world.biome,LOTRBiomeGenDorEnErnil,,missing,
common.world.biome,LOTRBiomeGenDorEnErnilHills,,missing,
common.world.biome,LOTRBiomeGenDorwinion,,missing,
common.world.biome,LOTRBiomeGenDorwinionHills,,missing,
common.world.biome,LOTRBiomeGenDunland,,missing,
common.world.biome,LOTRBiomeGenEastBight,,missing,
common.world.biome,LOTRBiomeGenEasternDesolation,,missing,
common.world.biome,LOTRBiomeGenEmynMuil,,missing,
common.world.biome,LOTRBiomeGenEnedwaith,,missing,
common.world.biome,LOTRBiomeGenEntwashMouth,,missing,
common.world.biome,LOTRBiomeGenErebor,,missing,
common.world.biome,LOTRBiomeGenEregion,,missing,
common.world.biome,LOTRBiomeGenEriador,,missing,
common.world.biome,LOTRBiomeGenEriadorDowns,,missing,
common.world.biome,LOTRBiomeGenErynVorn,,missing,
common.world.biome,LOTRBiomeGenEttenmoors,,missing,
common.world.biome,LOTRBiomeGenFangorn,,referenced,named in: LOTREntJarBlock
common.world.biome,LOTRBiomeGenFangornClearing,,missing,
common.world.biome,LOTRBiomeGenFangornWasteland,,missing,
common.world.biome,LOTRBiomeGenFarHarad,,base,extended by: LOTRBiomeGenFarHaradBushland LOTRBiomeGenFarHaradCloudForest LOTRBiomeGenFarHaradJungle LOTRBiomeGenFarHaradMangrove LOTRBiomeGenFarHaradSavannah LOTRBiomeGenFarHaradSwamp ...
common.world.biome,LOTRBiomeGenFarHaradArid,,missing,
common.world.biome,LOTRBiomeGenFarHaradBushland,,missing,
common.world.biome,LOTRBiomeGenFarHaradCloudForest,,missing,
common.world.biome,LOTRBiomeGenFarHaradCoast,,missing,
common.world.biome,LOTRBiomeGenFarHaradForest,,missing,
common.world.biome,LOTRBiomeGenFarHaradJungle,,missing,
common.world.biome,LOTRBiomeGenFarHaradJungleEdge,,missing,
common.world.biome,LOTRBiomeGenFarHaradJungleLake,,missing,
common.world.biome,LOTRBiomeGenFarHaradJungleMountains,,missing,
common.world.biome,LOTRBiomeGenFarHaradMangrove,,missing,
common.world.biome,LOTRBiomeGenFarHaradSavannah,,missing,
common.world.biome,LOTRBiomeGenFarHaradSwamp,,missing,
common.world.biome,LOTRBiomeGenFarHaradVolcano,,missing,
common.world.biome,LOTRBiomeGenForodwaith,,missing,
common.world.biome,LOTRBiomeGenForodwaithCoast,,missing,
common.world.biome,LOTRBiomeGenForodwaithGlacier,,missing,
common.world.biome,LOTRBiomeGenForodwaithMountains,,missing,
common.world.biome,LOTRBiomeGenGladdenFields,,missing,
common.world.biome,LOTRBiomeGenGondor,,missing,
common.world.biome,LOTRBiomeGenGondorWoodlands,,missing,
common.world.biome,LOTRBiomeGenGorgoroth,,missing,
common.world.biome,LOTRBiomeGenGreyMountains,,missing,
common.world.biome,LOTRBiomeGenGreyMountainsFoothills,,missing,
common.world.biome,LOTRBiomeGenGulfHarad,,missing,
common.world.biome,LOTRBiomeGenGulfHaradForest,,missing,
common.world.biome,LOTRBiomeGenHalfTrollForest,,missing,
common.world.biome,LOTRBiomeGenHaradMountains,,missing,
common.world.biome,LOTRBiomeGenHarnedor,,missing,
common.world.biome,LOTRBiomeGenHarondor,,missing,
common.world.biome,LOTRBiomeGenImlothMelui,,missing,
common.world.biome,LOTRBiomeGenIronHills,,missing,
common.world.biome,LOTRBiomeGenIthilien,,missing,
common.world.biome,LOTRBiomeGenIthilienHills,,missing,
common.world.biome,LOTRBiomeGenIthilienWasteland,,missing,
common.world.biome,LOTRBiomeGenKanuka,,missing,
common.world.biome,LOTRBiomeGenLake,,missing,
common.world.biome,LOTRBiomeGenLamedon,,missing,
common.world.biome,LOTRBiomeGenLamedonHills,,missing,
common.world.biome,LOTRBiomeGenLastDesert,,missing,
common.world.biome,LOTRBiomeGenLebennin,,missing,
common.world.biome,LOTRBiomeGenLindon,,missing,
common.world.biome,LOTRBiomeGenLindonCoast,,missing,
common.world.biome,LOTRBiomeGenLindonWoodlands,,missing,
common.world.biome,LOTRBiomeGenLoneLands,,missing,
common.world.biome,LOTRBiomeGenLoneLandsHills,,missing,
common.world.biome,LOTRBiomeGenLongMarshes,,missing,
common.world.biome,LOTRBiomeGenLossarnach,,missing,
common.world.biome,LOTRBiomeGenLostladen,,missing,
common.world.biome,LOTRBiomeGenLothlorien,,missing,
common.world.biome,LOTRBiomeGenLothlorienEdge,,missing,
common.world.biome,LOTRBiomeGenMeneltarma,,missing,
common.world.biome,LOTRBiomeGenMidgewater,,missing,
common.world.biome,LOTRBiomeGenMinhiriath,,missing,
common.world.biome,LOTRBiomeGenMirkwood,,base,extended by: LOTRBiomeGenMirkwoodCorrupted LOTRBiomeGenMirkwoodNorth
common.world.biome,LOTRBiomeGenMirkwoodCorrupted,,missing,
common.world.biome,LOTRBiomeGenMirkwoodMountains,,missing,
common.world.biome,LOTRBiomeGenMirkwoodNorth,,missing,
common.world.biome,LOTRBiomeGenMistyMountains,,missing,
common.world.biome,LOTRBiomeGenMistyMountainsFoothills,,missing,
common.world.biome,LOTRBiomeGenMordor,,referenced,named in: LOTRBlockTagProvider LOTRBlockTags LOTRPlantBlock
common.world.biome,LOTRBiomeGenMordorMountains,,missing,
common.world.biome,LOTRBiomeGenMorgulVale,,missing,
common.world.biome,LOTRBiomeGenNanCurunir,,missing,
common.world.biome,LOTRBiomeGenNanUngol,,missing,
common.world.biome,LOTRBiomeGenNearHarad,,missing,
common.world.biome,LOTRBiomeGenNearHaradFertile,,missing,
common.world.biome,LOTRBiomeGenNearHaradFertileForest,,missing,
common.world.biome,LOTRBiomeGenNearHaradHills,,missing,
common.world.biome,LOTRBiomeGenNearHaradOasis,,missing,
common.world.biome,LOTRBiomeGenNearHaradRed,,missing,
common.world.biome,LOTRBiomeGenNearHaradRiverbank,,missing,
common.world.biome,LOTRBiomeGenNearHaradSemiDesert,,missing,
common.world.biome,LOTRBiomeGenNindalf,,missing,
common.world.biome,LOTRBiomeGenNurn,,missing,
common.world.biome,LOTRBiomeGenNurnMarshes,,missing,
common.world.biome,LOTRBiomeGenNurnen,,missing,
common.world.biome,LOTRBiomeGenOcean,,missing,
common.world.biome,LOTRBiomeGenOldForest,,missing,
common.world.biome,LOTRBiomeGenPelargir,,missing,
common.world.biome,LOTRBiomeGenPelennor,,missing,
common.world.biome,LOTRBiomeGenPertorogwaith,,missing,
common.world.biome,LOTRBiomeGenPinnathGelin,,missing,
common.world.biome,LOTRBiomeGenPukel,,missing,
common.world.biome,LOTRBiomeGenRedMountains,,missing,
common.world.biome,LOTRBiomeGenRedMountainsFoothills,,missing,
common.world.biome,LOTRBiomeGenRhun,,missing,
common.world.biome,LOTRBiomeGenRhunForest,,missing,
common.world.biome,LOTRBiomeGenRhunIsland,,missing,
common.world.biome,LOTRBiomeGenRhunIslandForest,,missing,
common.world.biome,LOTRBiomeGenRhunLand,,missing,
common.world.biome,LOTRBiomeGenRhunLandHills,,missing,
common.world.biome,LOTRBiomeGenRhunLandSteppe,,missing,
common.world.biome,LOTRBiomeGenRhunRedForest,,missing,
common.world.biome,LOTRBiomeGenRivendell,,missing,
common.world.biome,LOTRBiomeGenRivendellHills,,missing,
common.world.biome,LOTRBiomeGenRiver,,missing,
common.world.biome,LOTRBiomeGenRohan,,missing,
common.world.biome,LOTRBiomeGenRohanUruk,,missing,
common.world.biome,LOTRBiomeGenRohanWoodlands,,missing,
common.world.biome,LOTRBiomeGenShire,,missing,
common.world.biome,LOTRBiomeGenShireMarshes,,missing,
common.world.biome,LOTRBiomeGenShireMoors,,missing,
common.world.biome,LOTRBiomeGenShireWoodlands,,missing,
common.world.biome,LOTRBiomeGenSwanfleet,,missing,
common.world.biome,LOTRBiomeGenTaiga,,missing,
common.world.biome,LOTRBiomeGenTauredainClearing,,missing,
common.world.biome,LOTRBiomeGenTolfalas,,missing,
common.world.biome,LOTRBiomeGenTowerHills,,missing,
common.world.biome,LOTRBiomeGenTrollshaws,,missing,
common.world.biome,LOTRBiomeGenTundra,,missing,
common.world.biome,LOTRBiomeGenUdun,,missing,
common.world.biome,LOTRBiomeGenUmbar,,missing,
common.world.biome,LOTRBiomeGenUmbarForest,,missing,
common.world.biome,LOTRBiomeGenUtumno,,missing,
common.world.biome,LOTRBiomeGenWhiteDowns,,missing,
common.world.biome,LOTRBiomeGenWhiteMountains,,missing,
common.world.biome,LOTRBiomeGenWhiteMountainsFoothills,,missing,
common.world.biome,LOTRBiomeGenWilderland,,missing,
common.world.biome,LOTRBiomeGenWilderlandNorth,,missing,
common.world.biome,LOTRBiomeGenWindMountains,,missing,
common.world.biome,LOTRBiomeGenWindMountainsFoothills,,missing,
common.world.biome,LOTRBiomeGenWold,,missing,
common.world.biome,LOTRBiomeGenWoodlandRealm,,missing,
common.world.biome,LOTRBiomeGenWoodlandRealmHills,,missing,
common.world.biome,LOTRMusicRegion,,missing,
common.world.biome.variant,LOTRBiomeVariant,,missing,
common.world.biome.variant,LOTRBiomeVariantDeadForest,,missing,
common.world.biome.variant,LOTRBiomeVariantDenseForest,,missing,
common.world.biome.variant,LOTRBiomeVariantDunes,,missing,
common.world.biome.variant,LOTRBiomeVariantForest,,missing,
common.world.biome.variant,LOTRBiomeVariantList,,missing,
common.world.biome.variant,LOTRBiomeVariantOrchard,,missing,
common.world.biome.variant,LOTRBiomeVariantScrubland,,missing,
common.world.biome.variant,LOTRBiomeVariantStorage,,missing,
common.world.biome.variant,LOTRBiomeVariantWasteland,,missing,
common.world.feature,LOTRTreeType,,missing,
common.world.feature,LOTRWorldGenAlmond,,missing,
common.world.feature,LOTRWorldGenAspen,,missing,
common.world.feature,LOTRWorldGenBanana,,missing,
common.world.feature,LOTRWorldGenBaobab,,missing,
common.world.feature,LOTRWorldGenBerryBush,,missing,
common.world.feature,LOTRWorldGenBigTrees,,missing,
common.world.feature,LOTRWorldGenBiomeFlowers,,missing,
common.world.feature,LOTRWorldGenBlastedLand,,missing,
common.world.feature,LOTRWorldGenBoulder,,missing,
common.world.feature,LOTRWorldGenBushes,,missing,
common.world.feature,LOTRWorldGenCaveCobwebs,,missing,
common.world.feature,LOTRWorldGenCedar,,missing,
common.world.feature,LOTRWorldGenCharredTrees,,missing,
common.world.feature,LOTRWorldGenClover,,missing,
common.world.feature,LOTRWorldGenCorn,,missing,
common.world.feature,LOTRWorldGenCypress,,missing,
common.world.feature,LOTRWorldGenDeadTrees,,missing,
common.world.feature,LOTRWorldGenDesertTrees,,missing,
common.world.feature,LOTRWorldGenDoubleFlower,,missing,
common.world.feature,LOTRWorldGenDragonblood,,missing,
common.world.feature,LOTRWorldGenEntJars,,missing,
common.world.feature,LOTRWorldGenFallenLeaves,,missing,
common.world.feature,LOTRWorldGenFangornTrees,,missing,
common.world.feature,LOTRWorldGenFir,,missing,
common.world.feature,LOTRWorldGenGnarledOak,,missing,
common.world.feature,LOTRWorldGenGrassPatch,,missing,
common.world.feature,LOTRWorldGenHolly,,missing,
common.world.feature,LOTRWorldGenKanuka,,missing,
common.world.feature,LOTRWorldGenLairelosse,,missing,
common.world.feature,LOTRWorldGenLarch,,missing,
common.world.feature,LOTRWorldGenLogs,,missing,
common.world.feature,LOTRWorldGenMallorn,,missing,
common.world.feature,LOTRWorldGenMallornExtreme,,missing,
common.world.feature,LOTRWorldGenMangrove,,missing,
common.world.feature,LOTRWorldGenMarshLights,,missing,
common.world.feature,LOTRWorldGenMirkOak,,missing,
common.world.feature,LOTRWorldGenMordorMoss,,missing,
common.world.feature,LOTRWorldGenMountainsideBush,,missing,
common.world.feature,LOTRWorldGenObsidianGravel,,missing,
common.world.feature,LOTRWorldGenOlive,,missing,
common.world.feature,LOTRWorldGenPalm,,missing,
common.world.feature,LOTRWorldGenPartyTrees,,missing,
common.world.feature,LOTRWorldGenPine,,missing,
common.world.feature,LOTRWorldGenRedwood,,missing,
common.world.feature,LOTRWorldGenReeds,,missing,
common.world.feature,LOTRWorldGenSand,,missing,
common.world.feature,LOTRWorldGenSeaBlock,,missing,
common.world.feature,LOTRWorldGenShirePine,,missing,
common.world.feature,LOTRWorldGenShrub,,missing,
common.world.feature,LOTRWorldGenSimpleTrees,,missing,
common.world.feature,LOTRWorldGenSkullPile,,missing,
common.world.feature,LOTRWorldGenStalactites,,missing,
common.world.feature,LOTRWorldGenStreams,,missing,
common.world.feature,LOTRWorldGenSurfaceGravel,,missing,
common.world.feature,LOTRWorldGenTrollHoard,,missing,
common.world.feature,LOTRWorldGenVolcanoCrater,,missing,
common.world.feature,LOTRWorldGenWaterPlant,,missing,
common.world.feature,LOTRWorldGenWebOfUngoliant,,missing,
common.world.feature,LOTRWorldGenWillow,,missing,
common.world.feature,LOTRWorldGenYams,,missing,
common.world.genlayer,LOTRGenLayer,,base,extended by: LOTRGenLayerBeach LOTRGenLayerBiome LOTRGenLayerBiomeSubtypes LOTRGenLayerBiomeSubtypesInit LOTRGenLayerBiomeVariants LOTRGenLayerBiomeVariantsLake ...
common.world.genlayer,LOTRGenLayerBeach,,missing,
common.world.genlayer,LOTRGenLayerBiome,,missing,
common.world.genlayer,LOTRGenLayerBiomeSubtypes,,missing,
common.world.genlayer,LOTRGenLayerBiomeSubtypesInit,,missing,
common.world.genlayer,LOTRGenLayerBiomeVariants,,missing,
common.world.genlayer,LOTRGenLayerBiomeVariantsLake,,missing,
common.world.genlayer,LOTRGenLayerClassicBiomes,,missing,
common.world.genlayer,LOTRGenLayerClassicOcean,,missing,
common.world.genlayer,LOTRGenLayerClassicRemoveOcean,,missing,
common.world.genlayer,LOTRGenLayerExtractMapRivers,,missing,
common.world.genlayer,LOTRGenLayerIncludeMapRivers,,missing,
common.world.genlayer,LOTRGenLayerMapRiverZoom,,missing,
common.world.genlayer,LOTRGenLayerNarrowRivers,,missing,
common.world.genlayer,LOTRGenLayerNearHaradOasis,,missing,
common.world.genlayer,LOTRGenLayerNearHaradRiverbanks,,missing,
common.world.genlayer,LOTRGenLayerOasisLake,,missing,
common.world.genlayer,LOTRGenLayerRemoveMapRivers,,missing,
common.world.genlayer,LOTRGenLayerRiver,,missing,
common.world.genlayer,LOTRGenLayerRiverInit,,missing,
common.world.genlayer,LOTRGenLayerSmooth,,missing,
common.world.genlayer,LOTRGenLayerWorld,,missing,
common.world.genlayer,LOTRGenLayerZoom,,missing,
common.world.genlayer,LOTRGenLayerZoomVoronoi,,missing,
common.world.map,LOTRAbstractWaypoint,,missing,
common.world.map,LOTRConquestGrid,,missing,
common.world.map,LOTRConquestZone,,missing,
common.world.map,LOTRCustomWaypoint,,missing,
common.world.map,LOTRCustomWaypointLogger,,missing,
common.world.map,LOTRFixedStructures,,missing,
common.world.map,LOTRMountains,,missing,
common.world.map,LOTRRoadGenerator,,missing,
common.world.map,LOTRRoadType,,base,extended by: 
common.world.map,LOTRRoads,,missing,
common.world.map,LOTRWaypoint,,missing,
common.world.map,LOTRWorldGenIsengardWalls,,missing,
common.world.map,LOTRWorldGenRammasEchor,,missing,
common.world.map,LOTRWorldGenUtumnoEntrance,,missing,
common.world.mapgen,LOTRMapGenCaves,,missing,
common.world.mapgen,LOTRMapGenCavesUtumno,,missing,
common.world.mapgen,LOTRMapGenRavine,,missing,
common.world.mapgen.dwarvenmine,LOTRComponentDwarvenMineCorridor,,missing,
common.world.mapgen.dwarvenmine,LOTRComponentDwarvenMineCrossing,,missing,
common.world.mapgen.dwarvenmine,LOTRComponentDwarvenMineEntrance,,missing,
common.world.mapgen.dwarvenmine,LOTRComponentDwarvenMineStairs,,missing,
common.world.mapgen.dwarvenmine,LOTRMapGenDwarvenMine,,missing,
common.world.mapgen.dwarvenmine,LOTRStructureDwarvenMinePieces,,missing,
common.world.mapgen.dwarvenmine,LOTRStructureDwarvenMineStart,,missing,
common.world.mapgen.tpyr,LOTRComponentTauredainPyramid,,missing,
common.world.mapgen.tpyr,LOTRMapGenTauredainPyramid,,missing,
common.world.mapgen.tpyr,LOTRStructureTPyrStart,,missing,
common.world.spawning,LOTRBiomeInvasionSpawns,,missing,
common.world.spawning,LOTRBiomeSpawnList,,missing,
common.world.spawning,LOTREventSpawner,,missing,
common.world.spawning,LOTRGollumSpawner,,missing,
common.world.spawning,LOTRInvasions,LOTRInvasions,ported,
common.world.spawning,LOTRSpawnEntry,,missing,
common.world.spawning,LOTRSpawnList,,missing,
common.world.spawning,LOTRSpawnerAnimals,,missing,
common.world.spawning,LOTRSpawnerNPCs,,missing,
common.world.spawning,LOTRTravellingTraderSpawner,,missing,
common.world.structure,LOTRChestContents,,referenced,named in: LOTRBlockLootProvider LOTRDaleCrackerItem
common.world.structure,LOTRStructures,,missing,
common.world.structure,LOTRWorldGenAngmarShrine,,missing,
common.world.structure,LOTRWorldGenAngmarTower,,missing,
common.world.structure,LOTRWorldGenBlueMountainsStronghold,,missing,
common.world.structure,LOTRWorldGenDunlendingCampfire,,missing,
common.world.structure,LOTRWorldGenElfLordHouse,,missing,
common.world.structure,LOTRWorldGenGondorRuin,,missing,
common.world.structure,LOTRWorldGenGondorRuins,,missing,
common.world.structure,LOTRWorldGenHaradObelisk,,missing,
common.world.structure,LOTRWorldGenHighElvenHall,,missing,
common.world.structure,LOTRWorldGenHighElvenTurret,,missing,
common.world.structure,LOTRWorldGenHobbitPicnicBench,,missing,
common.world.structure,LOTRWorldGenMarshHut,,missing,
common.world.structure,LOTRWorldGenMordorTower,,missing,
common.world.structure,LOTRWorldGenNurnFarmBase,,base,extended by: LOTRWorldGenNurnWheatFarm
common.world.structure,LOTRWorldGenNurnWheatFarm,,missing,
common.world.structure,LOTRWorldGenOrcDungeon,,missing,
common.world.structure,LOTRWorldGenOrcSlaverTower,,missing,
common.world.structure,LOTRWorldGenRivendellHall,,missing,
common.world.structure,LOTRWorldGenRohanBarrow,,missing,
common.world.structure,LOTRWorldGenRuinedDunedainTower,,missing,
common.world.structure,LOTRWorldGenRuinedGondorTower,,missing,
common.world.structure,LOTRWorldGenRuinedHighElvenTurret,,missing,
common.world.structure,LOTRWorldGenRuinedRohanWatchtower,,missing,
common.world.structure,LOTRWorldGenRuinedWoodElfTower,,missing,
common.world.structure,LOTRWorldGenStructureBase,,base,extended by: LOTRWorldGenAngmarShrine LOTRWorldGenAngmarTower LOTRWorldGenBlueMountainsStronghold LOTRWorldGenDunlendingCampfire LOTRWorldGenElfLordHouse LOTRWorldGenGondorRuin ...
common.world.structure,LOTRWorldGenUnderwaterElvenRuin,,missing,
common.world.structure,LOTRWorldGenWoodElfPlatform,,missing,
common.world.structure,LOTRWorldGenWoodElfTower,,missing,
common.world.structure2,LOTRStructureTimelapse,,missing,
common.world.structure2,LOTRWorldGenAngmarCamp,,missing,
common.world.structure2,LOTRWorldGenAngmarForgeTent,,missing,
common.world.structure2,LOTRWorldGenAngmarHillmanChieftainHouse,,missing,
common.world.structure2,LOTRWorldGenAngmarHillmanHouse,,missing,
