kind,old_field,old_unloc,old_meta,old_name,new_id,status,match,notes
block,fenceGateMaple,fenceGateMaple,,Maple Fence Gate,maple_fence_gate,ported,name,
block,fenceGateMirkOak,fenceGateMirkOak,,Mirk-oak Fence Gate,mirk_oak_fence_gate,ported,name,
block,fenceGateOlive,fenceGateOlive,,Olive Fence Gate,olive_fence_gate,ported,name,
block,fenceGateOrange,fenceGateOrange,,Orange Fence Gate,orange_fence_gate,ported,name,
block,fenceGatePalm,fenceGatePalm,,Palm Fence Gate,palm_fence_gate,ported,name,
block,fenceGatePear,fenceGatePear,,Pear Fence Gate,pear_fence_gate,ported,name,
block,fenceGatePine,fenceGatePine,,Pine Fence Gate,pine_fence_gate,ported,name,
block,fenceGatePlum,fenceGatePlum,,Plum Fence Gate,plum_fence_gate,ported,name,
block,fenceGatePomegranate,fenceGatePomegranate,,Pomegranate Fence Gate,pomegranate_fence_gate,ported,name,
block,fenceGateRedwood,fenceGateRedwood,,Redwood Fence Gate,redwood_fence_gate,ported,name,
block,fenceGateRotten,fenceGateRotten,,Rotten Fence Gate,rotten_fence_gate,ported,name,
block,fenceGateShirePine,fenceGateShirePine,,Shire Pine Fence Gate,shire_pine_fence_gate,ported,name,
block,fenceGateSpruce,fenceGateSpruce,,Spruce Fence Gate,,vanilla,override,user confirmed vanilla duplicate
block,fenceGateWillow,fenceGateWillow,,Willow Fence Gate,willow_fence_gate,ported,name,
block,fenceRotten,fenceRotten,0,Rotten Fence,rotten_fence,ported,name,
block,flaxCrop,flax,,,flax_crop,ported,id,
block,flaxPlant,flaxPlant,,Flax Plant,flax_plant,ported,name,
block,flowerPot,flowerPot,,,,vanilla,override,user confirmed vanilla duplicate
block,fruitLeaves,fruitLeaves,0,Apple Leaves,apple_leaves,ported,name,
block,fruitLeaves,fruitLeaves,1,Pear Leaves,pear_leaves,ported,name,
block,fruitLeaves,fruitLeaves,2,Cherry Leaves,cherry_leaves,ported,name,
block,fruitLeaves,fruitLeaves,3,Mango Leaves,mango_leaves,ported,name,
block,fruitSapling,fruitSapling,0,Apple Sapling,apple_sapling,ported,name,
block,fruitSapling,fruitSapling,1,Pear Sapling,pear_sapling,ported,name,
block,fruitSapling,fruitSapling,2,Cherry Sapling,cherry_sapling,ported,name,
block,fruitSapling,fruitSapling,3,Mango Sapling,mango_sapling,ported,name,
block,fruitWood,fruitWood,0,Apple Wood,apple_log,ported,name,
block,fruitWood,fruitWood,1,Pear Wood,pear_log,ported,name,
block,fruitWood,fruitWood,2,Cherry Wood,cherry_log,ported,name,
block,fruitWood,fruitWood,3,Mango Wood,mango_log,ported,name,
block,galadhrimBars,galadhrimBars,,Galadhrim Steel Bars,galadhrim_bars,ported,name,
block,galadhrimWoodBars,galadhrimWoodBars,,Galadhrim Wood-bars,galadhrim_wood_bars,ported,name,
block,gateBronzeBars,gateBronzeBars,,Bronze Portcullis,gate_bronze_bars,ported,name,
block,gateDolAmroth,gateDolAmroth,,Dol Amroth Gate,dol_amroth_gate,ported,name,
block,gateDwarven,gateDwarven,,Dwarven Gate,dwarven_gate,ported,name,
block,gateElven,gateElven,,Galadhrim Gate,elven_gate,ported,name,
block,gateGold,gateGold,,Golden Gate,gold_gate,ported,name,
block,gateGondor,gateGondor,,Gondorian Gate,gondor_gate,ported,name,
block,gateHighElven,gateHighElven,,High Elven Gate,high_elven_gate,ported,name,
block,gateHobbitBlue,gateHobbitBlue,,Blue Hobbit Gate,blue_hobbit_gate,ported,name,
block,gateHobbitGreen,gateHobbitGreen,,Green Hobbit Gate,green_hobbit_gate,ported,name,
block,gateHobbitRed,gateHobbitRed,,Red Hobbit Gate,red_hobbit_gate,ported,name,
block,gateHobbitYellow,gateHobbitYellow,,Yellow Hobbit Gate,yellow_hobbit_gate,ported,name,
block,gateIronBars,gateIronBars,,Iron Portcullis,gate_iron_bars,ported,name,
block,gateMithril,gateMithril,,Mithril Gate,mithril_gate,ported,name,
block,gateNearHarad,gateNearHarad,,Haradric Gate,near_harad_gate,ported,name,
block,gateOrc,gateOrc,,Orc Gate,orc_gate,ported,name,
block,gateRhun,gateRhun,,Rhûnic Gate,rhun_gate,ported,name,
block,gateRohan,gateRohan,,Rohirric Gate,rohan_gate,ported,name,
block,gateSilver,gateSilver,,Silver Gate,silver_gate,ported,name,
block,gateTauredain,gateTauredain,,Taurethrim Gate,tauredain_gate,ported,name,
block,gateUruk,gateUruk,,Uruk Gate,uruk_gate,ported,name,
block,gateWoodElven,gateWoodElven,,Wood-elven Gate,wood_elven_gate,ported,name,
block,gateWooden,gateWooden,,Wooden Gate,wooden_gate,ported,name,
block,gateWoodenCross,gateWoodenCross,,Wooden Portcullis,gate_wooden_cross,ported,name,
block,glass,glass,,Fine Glass,glass,ported,name,
block,glassBottleBlock,glassBottle,,,bottle_block,ported,override,
block,glassPane,glassPane,,Fine Glass Pane,glass_pane,ported,name,
block,gobletCopperBlock,gobletCopper,,,copper_goblet_block,ported,override,
block,gobletGoldBlock,gobletGold,,,golden_goblet_block,ported,override,
block,gobletSilverBlock,gobletSilver,,,silver_goblet_block,ported,override,
block,gobletWoodBlock,gobletWood,,,wooden_cup_block,ported,override,old Wooden Goblet item is named Wooden Cup
block,goldBars,goldBars,,Gold Bars,gold_bars,ported,name,
block,gondorianTable,gondorianCraftingTable,,Gondorian Crafting Table,gondorian_crafting_table,ported,name,
block,goran,goran,,,,missing,,
block,grapevine,grapevine,,Grapevine Post,grapevine,ported,name,
block,grapevineRed,grapevineRed,,,red_grapevine,ported,override,
block,grapevineWhite,grapevineWhite,,,green_grapevine,ported,override,old White grapes renamed Green
block,guldurilBrick,guldurilBrick,0,Gulduril Mordor Brick,gulduril_mordor_brick,ported,name,
block,guldurilBrick,guldurilBrick,1,Gulduril Cracked Mordor Brick,gulduril_cracked_mordor_brick,ported,name,
block,guldurilBrick,guldurilBrick,2,Gulduril Angmar Brick,gulduril_angmar_brick,ported,name,
block,guldurilBrick,guldurilBrick,3,Gulduril Cracked Angmar Brick,gulduril_cracked_angmar_brick,ported,name,
block,guldurilBrick,guldurilBrick,4,Gulduril Dol Guldur Brick,gulduril_dol_guldur_brick,ported,name,
block,guldurilBrick,guldurilBrick,5,Gulduril Cracked Dol Guldur Brick,gulduril_cracked_dol_guldur_brick,ported,name,
block,guldurilBrick,guldurilBrick,6,Gulduril Gondor Brick,gulduril_gondor_brick,ported,name,
block,guldurilBrick,guldurilBrick,7,Gulduril Mossy Gondor Brick,gulduril_mossy_gondor_brick,ported,name,
block,guldurilBrick,guldurilBrick,8,Gulduril Cracked Gondor Brick,gulduril_cracked_gondor_brick,ported,name,
block,guldurilBrick,guldurilBrick,9,Gulduril Númenórean Brick,gulduril_numenorean_brick,ported,name,
block,gulfTable,gulfCraftingTable,,Gulfen Crafting Table,gulf_crafting_table,ported,name,
block,gundabadTable,gundabadCraftingTable,,Gundabad Crafting Table,gundabad_crafting_table,ported,name,
block,halfTrollTable,halfTrollCraftingTable,,Half-troll Crafting Table,half_troll_crafting_table,ported,name,
block,haradFlower,haradFlower,0,Red Sand Gem,red_harad_flower,ported,name,
block,haradFlower,haradFlower,1,Yellow Sand Gem,yellow_harad_flower,ported,name,
block,haradFlower,haradFlower,2,Harad Daisy,harad_flower_daisy,ported,name,
block,haradFlower,haradFlower,3,Southbells,pink_harad_flower,ported,name,
block,hearth,hearth,,Hearth Block,hearth,ported,name,
block,highElfBars,highElfBars,,High Elven Steel Bars,high_elf_bars,ported,name,
block,highElfWoodBars,highElfWoodBars,,High Elven Wood-bars,high_elf_wood_bars,ported,name,
block,highElvenBed,highElvenBed,,,high_elven_bed,ported,id,
block,highElvenTable,highElvenCraftingTable,,Lindon Crafting Table,high_elven_crafting_table,ported,name,
block,highElvenTorch,highElvenTorch,,High Elven Torch,high_elven_torch,ported,name,
block,hithlainLadder,hithlainLadder,,Elven Rope,hithlain_ladder,ported,name,
block,hobbitTable,hobbitCraftingTable,,Hobbit Crafting Table,hobbit_crafting_table,ported,name,
block,hobbitOven,hobbitOven,,Hobbit Oven,hobbit_oven,ported,name,
block,kebabBlock,kebabBlock,,Block of Kebab,kebab_block,ported,name,
block,kebabStand,kebabStand,,Kebab Stand,kebab_stand,ported,name,
block,kebabStandSand,kebabStandSand,,Sandstone Kebab Stand,kebab_stand_sand,ported,name,
block,lavender,lavender,,Lavender,lavender,ported,name,
block,leaves,leaves,0,Shire Pine Leaves,shire_pine_leaves,ported,name,
block,leaves,leaves,1,Mallorn Leaves,mallorn_leaves,ported,name,
block,leaves,leaves,2,Mirk-oak Leaves,mirk_oak_leaves,ported,name,
block,leaves,leaves,3,Red-oak Leaves,mirk_oak_red_leaves,ported,name,
block,leaves2,leaves2,0,Lebethron Leaves,lebethron_leaves,ported,name,
block,leaves2,leaves2,1,Beech Leaves,beech_leaves,ported,name,
block,leaves2,leaves2,2,Holly Leaves,holly_leaves,ported,name,
block,leaves2,leaves2,3,Banana Leaves,banana_leaves,ported,name,
block,leaves3,leaves3,0,Maple Leaves,maple_leaves,ported,name,
block,leaves3,leaves3,1,Larch Leaves,larch_leaves,ported,name,
block,leaves3,leaves3,2,Date Palm Leaves,date_palm_leaves,ported,name,
block,leaves3,leaves3,3,Mangrove Leaves,mangrove_leaves,ported,name,
block,leaves4,leaves4,0,Chestnut Leaves,chestnut_leaves,ported,name,
block,leaves4,leaves4,1,Baobab Leaves,baobab_leaves,ported,name,
block,leaves4,leaves4,2,Cedar Leaves,cedar_leaves,ported,name,
block,leaves4,leaves4,3,Fir Leaves,fir_leaves,ported,name,
block,leaves5,leaves5,0,Pine Leaves,pine_leaves,ported,name,
block,leaves5,leaves5,1,Lemon Leaves,lemon_leaves,ported,name,
block,leaves5,leaves5,2,Orange Leaves,orange_leaves,ported,name,
block,leaves5,leaves5,3,Lime Leaves,lime_leaves,ported,name,
block,leaves6,leaves6,0,Mahogany Leaves,mahogany_leaves,ported,name,
block,leaves6,leaves6,1,Willow Leaves,willow_leaves,ported,name,
block,leaves6,leaves6,2,Cypress Leaves,cypress_leaves,ported,name,
block,leaves6,leaves6,3,Olive Leaves,olive_leaves,ported,name,
block,leaves7,leaves7,0,Aspen Leaves,aspen_leaves,ported,name,
block,leaves7,leaves7,1,Green-oak Leaves,green_oak_leaves,ported,name,
block,leaves7,leaves7,2,Lairelossë Leaves,lairelosse_leaves,ported,name,
block,leaves7,leaves7,3,Almond Leaves,almond_leaves,ported,name,
block,leaves8,leaves8,0,Plum Leaves,plum_leaves,ported,name,
block,leaves8,leaves8,1,Redwood Leaves,redwood_leaves,ported,name,
block,leaves8,leaves8,2,Pomegranate Leaves,pomegranate_leaves,ported,name,
block,leaves8,leaves8,3,Palm Leaves,palm_leaves,ported,name,
block,leaves9,leaves9,0,Dragonblood Leaves,dragon_leaves,ported,name,
block,leaves9,leaves9,1,Kanuka Leaves,kanuka_leaves,ported,name,
block,leekCrop,leek,,,leek_crop,ported,id,
block,lemonCake,lemonCake,,,lemon_cake,ported,id,
block,lettuceCrop,lettuce,,,lettuce_crop,ported,id,
block,lionBed,lionBed,,,lion_fur_bed,ported,override,
block,mallornLadder,mallornLadder,,Mallorn Ladder,mallorn_ladder,ported,name,
block,mallornTorchSilver,mallornTorch,,Silver Mallorn Torch,mallorn_torch,ported,name,
block,mallornTorchBlue,mallornTorchBlue,,Blue Mallorn Torch,blue_mallorn_torch,ported,name,
block,mallornTorchGold,mallornTorchGold,,Golden Mallorn Torch,mallorn_gold_torch,ported,name,
block,mallornTorchGreen,mallornTorchGreen,,Green Mallorn Torch,green_mallorn_torch,ported,name,
block,marigold,marigold,,Marigold,marigold,ported,name,
block,marshLights,marshLights,,,,missing,,
block,marzipanBlock,marzipanBlock,,Marchpane Block,marchpane_block,ported,name,
block,mechanisedRailOff,mechanisedRailOff,,,mechanised_rail_off,ported,id,
block,mechanisedRailOn,mechanisedRailOn,,,,merged,override,powered state of mechanised_rail
block,millstone,millstone,,Millstone,millstone,ported,name,
block,mirkVines,mirkVines,,Mirkwood Vines,mirk_vines,ported,name,
block,mithrilBars,mithrilBars,,Mithril Bars,mithril_bars,ported,name,
block,mobSpawner,mobSpawner,,Mob Spawner,,vanilla,override,user confirmed vanilla duplicate
block,mordorDirt,mordorDirt,,Mordor Dirt,mordor_dirt,ported,name,
block,mordorGrass,mordorGrass,,Mordor Scrub,mordor_grass,ported,name,
block,mordorGravel,mordorGravel,,Mordor Gravel,mordor_gravel,ported,name,
block,mordorMoss,mordorMoss,,Withered Moss,mordor_moss,ported,name,
block,mordorThorn,mordorThorn,,Stabbing Thorn,mordor_thorn,ported,name,
block,moredainTable,moredainCraftingTable,,Morwaith Crafting Table,moredain_crafting_table,ported,name,
block,morgulTable,morgulCraftingTable,,Morgul Crafting Table,morgul_crafting_table,ported,name,
block,morgulFlower,morgulFlower,,Morgul-flowers,morgul_flower,ported,name,
block,morgulPortal,morgulPortal,,,,missing,,
block,morgulShroom,morgulShroom,,Morgul-shroom,morgul_shroom,ported,name,
block,morgulTorch,morgulTorch,,Morgul Torch,morgul_torch,ported,name,
block,mud,mud,0,Jungle Mud,mud,ported,name,
block,mud,mud,1,Barren Jungle Mud,barren_jungle_mud,ported,name,
block,mudFarmland,mudFarmland,,Jungle Mud Farmland,mud_farmland,ported,name,
block,mudGrass,mudGrass,,Jungle Grass,mud_grass,ported,name,
block,mugBlock,mug,,,mug_block,ported,id,
block,nearHaradTable,nearHaradCraftingTable,,Haradric Crafting Table,near_harad_crafting_table,ported,name,
block,niphredil,niphredil,,Niphredil,niphredil,ported,name,
block,obsidianGravel,obsidianGravel,,Obsidian Gravel,obsidian_gravel,ported,name,
block,orcBed,orcBed,,,orc_bed,ported,id,
block,orcBomb,orcBomb,,Orc Bomb,orc_bomb,ported,name,also: double_strength_orc_bomb triple_strength_orc_bomb orc_fire_bomb double_strength_orc_fire_bomb triple_strength_orc_fire_bomb
block,orcChain,orcChain,,Orc Chain,orc_chain,ported,name,
block,orcForge,orcForge,,Orc Forge,orc_forge,ported,name,
block,orcPlating,orcPlating,0,Orc Plating,orc_plating_iron,ported,name,
block,orcPlating,orcPlating,1,Rusted Orc Plating,orc_plating_rust,ported,name,
block,orcSteelBars,orcSteelBars,,Orc Steel Bars,orc_steel_bars,ported,name,
block,orcTorch,orcTorch,,,orc_torch,ported,id,
block,oreCopper,oreCopper,,Copper Ore,,vanilla,override,user confirmed vanilla duplicate
block,oreGem,oreGem,0,Topaz Vein,topaz_ore,ported,name,
block,oreGem,oreGem,1,Amethyst Vein,amethyst_ore,ported,name,
block,oreGem,oreGem,2,Sapphire Vein,sapphire_ore,ported,name,
block,oreGem,oreGem,3,Ruby Vein,ruby_ore,ported,name,
block,oreGem,oreGem,4,Amber Vein,amber_ore,ported,name,
block,oreGem,oreGem,5,Diamond Vein,diamond_ore,ported,name,
block,oreGem,oreGem,6,Opal Vein,opal_ore,ported,name,
block,oreGem,oreGem,7,Emerald Vein,emerald_ore,ported,name,
block,oreGlowstone,oreGlowstone,,Glowstone Ore,glowstone_ore,ported,name,
block,oreGulduril,oreGulduril,0,Gulduril Ore,gulduril_ore,ported,name,
block,oreGulduril,oreGulduril,1,Gulduril Ore,gulduril_ore,ported,name,
block,oreMithril,oreMithril,,Mithril Ore,mithril_ore,ported,name,
block,oreMorgulIron,oreMorgulIron,0,Morgul Iron Ore,morgul_iron_ore,ported,name,
block,oreMorgulIron,oreMorgulIron,1,Morgul Iron Ore,morgul_iron_ore,ported,name,
block,oreNaurite,oreNaurite,,Durnor Ore,naurite_ore,ported,name,
block,oreQuendite,oreQuendite,,Edhelvir Ore,quendite_ore,ported,name,
block,oreSalt,oreSalt,,Rock Salt,salt_ore,ported,name,
block,oreSaltpeter,oreSaltpeter,,Niter Ore,saltpeter_ore,ported,name,
block,oreSilver,oreSilver,,Silver Ore,silver_ore,ported,name,
block,blockOreStorage,oreStorage,0,Block of Copper,,vanilla,override,user confirmed vanilla duplicate
block,blockOreStorage,oreStorage,1,Block of Tin,tin_block,ported,name,
block,blockOreStorage,oreStorage,10,Block of Durnor,naurite_block,ported,name,
block,blockOreStorage,oreStorage,11,Block of Gulduril,gulduril_block,ported,name,
block,blockOreStorage,oreStorage,12,Block of Morgul Steel,morgul_steel_block,ported,name,
block,blockOreStorage,oreStorage,13,Block of Sulfur,sulfur_block,ported,name,
block,blockOreStorage,oreStorage,14,Block of Niter,saltpeter_block,ported,name,
block,blockOreStorage,oreStorage,15,Block of Blue Dwarven Steel,blue_dwarf_steel_block,ported,name,
block,blockOreStorage,oreStorage,2,Block of Bronze,bronze_block,ported,name,
block,blockOreStorage,oreStorage,3,Block of Silver,silver_block,ported,name,
block,blockOreStorage,oreStorage,4,Block of Mithril,mithril_block,ported,name,
block,blockOreStorage,oreStorage,5,Block of Orc Steel,orc_steel_block,ported,name,
block,blockOreStorage,oreStorage,6,Block of Edhelvir,quendite_block,ported,name,
block,blockOreStorage,oreStorage,7,Block of Dwarven Steel,dwarf_steel_block,ported,name,
block,blockOreStorage,oreStorage,8,Block of Galvorn,galvorn_block,ported,name,
block,blockOreStorage,oreStorage,9,Block of Uruk Steel,uruk_steel_block,ported,name,
block,blockOreStorage2,oreStorage2,0,Block of Black Uruk Steel,black_uruk_steel_block,ported,name,
block,blockOreStorage2,oreStorage2,1,Block of Elven Steel,elf_steel_block,ported,name,
block,blockOreStorage2,oreStorage2,2,Block of Gilded Iron,gilded_iron_block,ported,name,
block,blockOreStorage2,oreStorage2,3,Block of Salt,salt_block,ported,name,
block,oreSulfur,oreSulfur,,Sulfur Ore,sulfur_ore,ported,name,
block,oreTin,oreTin,,Tin Ore,tin_ore,ported,name,
block,pillar,pillar,0,Dwarven Pillar,dwarven_pillar,ported,name,
block,pillar,pillar,1,Galadhrim Pillar,galadhrim_pillar,ported,name,
block,pillar,pillar,10,High Elven Pillar,high_elven_pillar,ported,name,
block,pillar,pillar,11,Cracked High Elven Pillar,cracked_high_elven_pillar,ported,name,
block,pillar,pillar,12,Wood-elven Pillar,wood_elven_pillar,ported,name,
block,pillar,pillar,13,Cracked Wood-elven Pillar,cracked_wood_elven_pillar,ported,name,
block,pillar,pillar,14,Taurethrim Pillar,tauredain_pillar,ported,name,
block,pillar,pillar,15,Red Haradric Pillar,near_harad_red_pillar,ported,name,
block,pillar,pillar,2,Cracked Galadhrim Pillar,cracked_galadhrim_pillar,ported,name,
block,pillar,pillar,3,Luigon Pillar,blue_rock_pillar,ported,name,
block,pillar,pillar,4,Cargon Pillar,red_rock_pillar,ported,name,
block,pillar,pillar,5,Haradric Pillar,near_harad_pillar,ported,name,
block,pillar,pillar,6,Gondor Pillar,gondor_pillar,ported,name,
block,pillar,pillar,7,Mordor Pillar,mordor_pillar,ported,name,
block,pillar,pillar,8,Rohan Pillar,rohan_pillar,ported,name,
block,pillar,pillar,9,Númenórean Pillar,numenorean_pillar,ported,name,
block,pillar2,pillar2,0,Cracked Dwarven Pillar,cracked_dwarven_pillar,ported,name,
block,pillar2,pillar2,1,Chalk Pillar,chalk_pillar,ported,name,
block,pillar2,pillar2,10,Umbar Pillar,umbar_pillar,ported,name,
block,pillar2,pillar2,11,Golden Taurethrim Pillar,taur_gold_pillar,ported,name,
block,pillar2,pillar2,12,Obsidian Taurethrim Pillar,taur_obsidian_pillar,ported,name,
block,pillar2,pillar2,13,Arnor Pillar,arnor_pillar,ported,name,
block,pillar2,pillar2,14,Cracked Arnor Pillar,cracked_arnor_pillar,ported,name,
block,pillar2,pillar2,15,Uruk Pillar,uruk_pillar,ported,name,
block,pillar2,pillar2,2,Stone Pillar,stone_pillar,ported,name,
block,pillar2,pillar2,3,Brick Pillar,brick_pillar,ported,name,
block,pillar2,pillar2,4,Angmar Pillar,angmar_pillar,ported,name,
block,pillar2,pillar2,5,Dalish Pillar,dale_pillar,ported,name,
block,pillar2,pillar2,6,Dorwinion Pillar,dorwinion_pillar,ported,name,
block,pillar2,pillar2,7,Mossy Dorwinion Pillar,mossy_dorwinion_pillar,ported,name,
block,pillar2,pillar2,8,Rhûnic Pillar,rhun_pillar,ported,name,
